m_speed,m_throttle,m_steer,m_brake,m_clutch,m_gear,m_engineRPM,m_drs,m_revLightsPercent,m_revLightsBitValue,m_brakesTemperature,m_tyresSurfaceTemperature,m_tyresInnerTemperature,m_engineTemperature,m_tyresPressure,m_surfaceType
317,1,-0.0036287889815866947,0,0,8,11337,1,39,24639,"600,599,412,412","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
318,1,-0.007855121046304703,0,0,8,11372,1,43,24639,"596,595,406,406","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
321,1,-0.02460652031004429,0,0,8,11479,1,54,24831,"583,582,390,389","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
322,1,-0.025648901239037514,0,0,8,11510,1,58,25087,"579,578,384,383","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
323,1,-0.026912054046988487,0,0,8,11543,1,61,25087,"575,574,379,378","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
325,1,-0.0315646268427372,0,0,8,11603,1,69,26623,"566,565,368,367","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
325,0.03936505317687988,0.0037768909242004156,1,0,7,12609,0,100,32767,"565,564,395,395","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
254,0,0.027589324861764908,1,0,5,12889,0,100,32767,"796,796,940,939","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
242,0,0.038887325674295425,1,0,5,12239,0,100,32767,"824,823,973,972","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
217,0,0.08813780546188354,1,0,5,11874,0,99,32767,"868,867,1015,1014","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
204,0,0.1202884092926979,1,0,4,12050,0,100,32767,"885,884,1028,1028","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
165,0,0.25851547718048096,1,0,3,11380,0,44,127,"934,933,1059,1058","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
156,0,0.3163146674633026,1,0,2,13165,0,100,32767,"943,941,1063,1062","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
149,0,0.371385395526886,1,0,2,12688,0,100,32767,"950,949,1067,1066","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
128,0,0.5145477056503296,0.5093769431114197,0,2,10907,0,0,0,"968,966,1073,1072","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
124,0,0.5950273275375366,0,0,2,10774,0,0,0,"963,961,1061,1059","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
123,0,0.6106204390525818,0,0,2,10637,0,0,0,"960,958,1055,1053","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
118,0.0006365329027175903,0.6026993989944458,0,0,2,10263,0,0,0,"952,950,1037,1036","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
117,0.0013122856616973877,0.6123727560043335,0,0,2,10134,0,0,0,"949,947,1032,1030","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
115,0.02006816864013672,0.6186223030090332,0,0,2,10001,0,0,0,"947,945,1026,1025","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
114,0.17572638392448425,0.6212497353553772,0,0,2,10037,0,0,0,"944,942,1021,1019","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
113,0.297601580619812,0.6254862546920776,0,0,2,9995,0,0,0,"939,937,1010,1009","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
113,0.32175639271736145,0.6182566285133362,0,0,2,10008,0,0,0,"937,935,1005,1003","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
114,0.38934531807899475,0.6102233529090881,0,0,2,10161,0,0,0,"932,930,994,993","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
114,0.4415556490421295,0.5977094173431396,0,0,2,10248,0,0,0,"930,928,989,988","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
115,0.49272793531417847,0.5337203145027161,0,0,2,10400,0,0,0,"927,925,984,982","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
117,0.5418402552604675,0.44429871439933777,0,0,2,10621,0,0,0,"925,923,979,977","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
119,0.6066340804100037,0.3017643392086029,0,0,2,10815,0,0,0,"922,920,973,972","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
121,0.701559841632843,0.1802719235420227,0,0,2,11157,0,19,7,"920,918,968,966","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,1,0"
125,0.7907633781433105,0.18899577856063843,0,0,2,11675,0,77,4095,"917,915,962,961","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
129,0.8764379024505615,0.11405708640813828,0,0,2,12057,0,100,32767,"914,912,957,955","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
134,1,0.10592351108789444,0,0,2,12753,0,100,32767,"912,910,951,950","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
139,1,0.10394240915775299,0,0,2,12935,0,100,32767,"909,907,945,944","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
143,1,0.10218292474746704,0,0,2,12979,0,100,32767,"906,904,939,938","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
148,1,0.05997564643621445,0,0,3,11763,0,87,8191,"900,898,927,925","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
153,1,0.06217381730675697,0,0,3,11673,0,77,4095,"897,895,920,919","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
158,1,0.07494378834962845,0,0,3,11962,0,0,0,"894,892,914,912","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
163,1,0.10442127287387848,0,0,3,12270,0,100,32767,"890,888,907,906","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
177,1,0.12790697813034058,0,0,3,13010,0,100,32767,"877,875,879,878","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
188,1,0.06152459979057312,0,0,4,11718,0,82,8191,"866,864,858,857","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
192,1,0.05734388530254364,0,0,4,11927,0,100,32767,"862,860,851,849","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
195,1,0.051355600357055664,0,0,4,12141,0,100,32767,"858,857,843,842","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
199,1,0.054112374782562256,0,0,4,12345,0,100,32767,"855,853,836,835","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
202,1,0.05526343360543251,0,0,4,12534,0,100,32767,"851,849,828,827","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
206,1,0.0595998615026474,0,0,4,12722,0,0,0,"847,845,821,819","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
209,1,0.07085606455802917,0,0,4,12898,0,0,0,"843,841,813,812","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
214,1,0.06915335357189178,0,0,5,11358,0,41,63,"835,833,798,796","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
220,1,0.07455245405435562,0,0,5,11664,0,76,4095,"827,825,782,781","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
223,1,0.07440653443336487,0,0,5,11812,0,92,16383,"823,821,774,773","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
226,1,0.10005652159452438,0,0,5,11946,0,100,32767,"818,817,766,765","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
228,1,0.12078101933002472,0,0,5,12078,0,100,32767,"814,812,759,758","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
231,1,0.11638488620519638,0,0,5,12194,0,100,32767,"810,808,751,750","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
235,1,0.1176280528306961,0,0,5,12423,0,100,32767,"802,800,735,734","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
239,1,0.05574989691376686,0,0,5,12609,0,100,32767,"794,792,721,720","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
245,1,0.05533904954791069,0,0,6,11513,0,58,511,"781,779,698,697","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
251,1,0.08990602940320969,0,0,6,11546,0,61,511,"768,766,675,674","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
255,1,0.09032101184129715,0,0,6,11704,0,80,4095,"759,757,659,659","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
257,1,0.09023403376340866,0,0,6,11781,0,89,16383,"755,753,652,651","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
258,1,0.09004581719636917,0,0,6,11855,0,97,32767,"750,749,644,643","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
260,1,0.08984863013029099,0,0,6,11926,0,100,32767,"746,744,637,636","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
262,1,0.0874553844332695,0,0,6,11995,0,100,32767,"741,740,630,629","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
263,1,0.06666825711727142,0,0,6,12062,0,0,0,"737,735,622,621","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
266,1,0,0,0,6,12198,0,100,32767,"728,727,607,607","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
268,1,-0.009509263560175896,0,0,6,12270,0,100,32767,"724,722,600,599","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
273,1,-0.07223761081695557,0,0,6,12486,0,100,32767,"711,709,579,578","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,1"
273,1,-0.07090100646018982,0,0,7,11058,0,8,1,"706,705,572,571","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,0"
275,1,-0.07997645437717438,0,0,7,11121,0,15,3,"702,700,565,564","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,1,0"
276,1,-0.08894698321819305,0,0,7,11195,0,23,7,"698,696,558,557","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
277,1,-0.061474353075027466,0,0,7,11179,0,21,7,"693,692,551,550","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
278,1,-0.04749139025807381,0,0,7,11220,0,26,15,"689,687,544,543","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,0,0"
280,1,-0.06482268124818802,0,0,7,11382,0,44,127,"680,679,531,530","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,1"
282,1,-0.0935140922665596,0,0,7,11370,0,43,63,"676,675,524,523","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,1"
279,1,-0.14141161739826202,1,0,6,12530,0,100,32767,"685,683,555,555","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
266,0,-0.1883278787136078,1,0,6,11709,0,81,8191,"726,726,691,689","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
232,0,-0.30518585443496704,0.13905948400497437,0,5,11748,0,85,8191,"808,808,883,883","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
221,0,-0.33664700388908386,1,0,5,11050,0,8,1,"832,832,926,926","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
200,0,-0.36317893862724304,1,0,4,11456,0,52,255,"869,871,981,982","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
194,0,-0.36659228801727295,1.6139820218086243e-06,0,4,11563,0,63,1023,"872,874,980,982","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
191,0,-0.3832497298717499,0,0,4,11396,0,46,127,"869,870,971,973","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
188,0,-0.41215822100639343,0,0,4,11237,0,28,15,"865,866,963,965","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
186,0,-0.4253394305706024,0,0,4,11106,0,14,3,"861,862,955,957","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
183,0,-0.4086639881134033,0,0,4,10963,0,0,0,"858,859,947,949","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
181,0,-0.4127160608768463,0,0,4,10830,0,0,0,"854,855,939,941","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
179,0,-0.40812399983406067,0,0,4,10695,0,0,0,"851,852,932,933","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
177,0,-0.41170403361320496,0,0,4,10552,0,0,0,"847,849,924,926","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
174,0,-0.4188975691795349,0,0,4,10420,0,0,0,"844,845,917,918","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
170,0.6496422290802002,-0.42864540219306946,0,0,4,10445,0,0,0,"837,839,903,904","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
172,0.8059052228927612,-0.4167848825454712,0,0,4,10689,0,0,0,"834,835,896,897","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
174,0.8212391138076782,-0.41073569655418396,0,0,4,10889,0,0,0,"831,832,889,890","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
175,0.8341649770736694,-0.39537492394447327,0,0,4,10996,0,2,0,"828,829,882,883","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
179,0.8084474802017212,-0.3986443281173706,0,0,4,11131,0,16,3,"821,822,868,869","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
182,0.8033682107925415,-0.3832824230194092,0,0,4,11335,0,39,63,"814,816,854,855","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
184,0.7733389735221863,-0.3710336685180664,0,0,4,11367,0,42,63,"811,812,847,848","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
190,1,-0.3417588472366333,0,0,4,11939,0,100,32767,"801,802,826,827","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
202,1,-0.07388198375701904,0,0,4,12540,0,0,0,"787,788,797,798","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
205,1,-0.02038380317389965,0,0,4,12688,0,0,0,"783,784,790,791","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
217,1,-0.050604354590177536,0,0,5,11472,0,54,255,"769,770,760,762","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
220,1,-0.07765890657901764,0,0,5,11639,0,73,2047,"765,766,753,754","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,0"
223,1,-0.10157568752765656,0,0,5,11806,0,92,16383,"761,762,745,747","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,0"
227,1,-0.06361988186836243,0,0,5,12124,0,100,32767,"753,754,730,732","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,4,1,4"
229,1,-0.06253670156002045,0,0,5,12177,0,100,32767,"749,751,723,724","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,4,1,4"
232,1,0,0,0,5,12352,0,100,32767,"742,743,708,709","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,4,0,4"
234,1,-0.00888808723539114,0,0,5,12425,0,100,32767,"738,739,701,702","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,4,0,4"
234,1,-0.03378449007868767,0,0,5,12459,0,100,32767,"734,735,693,694","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,4,0,4"
236,1,-0.053344160318374634,0,0,5,12633,0,100,32767,"730,731,686,687","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,4,0,4"
237,1,-0.06403057277202606,0,0,5,12619,0,100,32767,"726,727,679,680","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,4,0,4"
239,1,-0.06341077387332916,0,0,5,12672,0,100,32767,"722,723,671,673","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,4,0,4"
239,1,-0.03183118253946304,0,0,6,11930,0,100,32767,"718,719,664,665","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,4,0,0"
238,1,-0.05081181600689888,0,0,6,11344,0,40,63,"714,716,657,658","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
239,1,-0.07906658202409744,0,0,6,11664,0,76,4095,"711,712,650,651","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
241,1,-0.10771679133176804,0,0,6,11208,0,24,7,"707,708,643,644","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
243,1,-0.13463182747364044,0,0,6,11208,0,24,7,"703,704,636,637","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
230,0,-0.13381260633468628,1,0,5,11607,0,69,2047,"740,741,744,743","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
219,0,-0.14603902399539948,0.0001822449266910553,0,5,11198,0,23,7,"765,766,804,803","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
216,0,-0.20371952652931213,0,0,5,11033,0,6,1,"757,759,788,787","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
214,0,-0.23239275813102722,0,0,5,10940,0,0,0,"754,755,781,779","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
211,0,-0.2628345191478729,0,0,5,10806,0,0,0,"750,751,773,772","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
206,0.7226052284240723,-0.3121333420276642,0,0,5,10848,0,0,0,"740,741,752,751","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
211,0.9796123504638672,-0.30187731981277466,0,0,5,11257,0,30,15,"729,731,731,730","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
213,0.7320922613143921,-0.32900893688201904,0,0,5,11166,0,20,7,"722,724,717,716","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
212,0.6718884110450745,-0.35448166728019714,0,0,5,11127,0,16,3,"719,720,710,709","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
212,0.6673991680145264,-0.3668033480644226,0,0,5,11085,0,11,1,"716,717,704,703","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
211,0.6763976812362671,-0.3644251227378845,0,0,5,11086,0,11,1,"712,713,697,696","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
211,0.28726616501808167,-0.3700519800186157,0,0,5,10882,0,0,0,"709,710,690,689","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
208,0.30022361874580383,-0.3748701512813568,0,0,5,10769,0,0,0,"706,707,684,683","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
206,0.3371421694755554,-0.3799331784248352,0,0,5,10670,0,0,0,"702,703,678,677","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
204,0.6518444418907166,-0.3812580108642578,0,0,5,10689,0,0,0,"696,697,665,664","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
211,1,-0.1350134313106537,0,0,5,11439,0,50,255,"680,681,635,634","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
213,1,-0.03911545127630234,0,0,5,11559,0,63,1023,"677,678,629,628","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,1"
216,1,0.051854245364665985,0,0,5,11462,0,53,255,"673,674,623,622","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,1"
219,1,0.0975387915968895,0,0,5,11597,0,68,1023,"670,671,617,616","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,1"
224,1,0.14940842986106873,0,0,5,11892,0,100,32767,"664,665,605,604","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,1"
226,1,0.07434578239917755,0,0,6,10368,0,0,0,"660,661,599,598","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,1"
233,1,0.11274781078100204,0,0,6,10742,0,0,0,"650,651,581,580","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,1,0,1"
235,1,0.05382419377565384,0,0,6,10844,0,0,0,"647,648,575,574","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
238,1,0.0683099552989006,0,0,6,10963,0,0,0,"643,644,569,568","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
240,1,0.07930941134691238,0,0,6,11050,0,8,1,"640,641,563,562","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
246,1,0.15438944101333618,0,0,6,11339,0,39,63,"629,630,545,544","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
