m_speed,m_throttle,m_steer,m_brake,m_clutch,m_gear,m_engineRPM,m_drs,m_revLightsPercent,m_revLightsBitValue,m_brakesTemperature,m_tyresSurfaceTemperature,m_tyresInnerTemperature,m_engineTemperature,m_tyresPressure,m_surfaceType
0.6688093319643574,0.6030586804557893,0.1460860173835763,-0.34039106092349947,-0.07837414205275962,0.8550507243350329,-0.11568621418355296,1.5954480704349312,-0.7577371592043864,0.6063286582566159,-0.4488012571598347,0.0,0.0,0.0,0.0,-0.3039441317862538
0.6833819307426593,0.6030586804557893,-0.0724526801539895,-0.34039106092349947,-0.07837414205275962,0.8550507243350329,-0.07307191814115747,1.5954480704349312,-0.6108179514893314,0.606605757224009,-0.48094356299634833,0.0,0.0,0.0,0.0,-0.3039441317862538
0.7125271282992629,0.6030586804557893,-0.20394816770065663,-0.34039106092349947,-0.07837414205275962,0.8550507243350329,-0.028988163614541464,1.5954480704349312,-0.46389874377427637,0.6071599551587953,-0.5116883772747526,0.0,0.0,0.0,0.0,-0.3039441317862538
0.7708175234124702,0.6030586804557893,-0.3092431582427111,-0.34039106092349947,-0.07837414205275962,0.8550507243350329,0.07313920103878564,1.5954480704349312,-0.07211418986746285,0.6149187262458029,-0.577370480505889,0.0,0.0,0.0,0.0,-0.3039441317862538
0.7853901221907721,0.6030586804557893,-0.4030548514721369,-0.34039106092349947,-0.07837414205275962,0.8550507243350329,0.11501876783907086,1.5954480704349312,0.07480501784759222,0.623785893202383,-0.6081152947842934,0.0,0.0,0.0,0.0,-0.3039441317862538
0.8145353197473757,0.6030586804557893,-0.2173771127752128,-0.34039106092349947,-0.07837414205275962,0.8550507243350329,0.1613067100920177,1.5954480704349312,0.2462107601818231,0.6415202271155431,-0.6402576006208069,0.0,0.0,0.0,0.0,-0.3039441317862538
0.8291079185256776,0.6030586804557893,-0.2333711498671854,-0.34039106092349947,-0.07837414205275962,0.8550507243350329,0.2075946523449645,1.5954480704349312,0.44210303713522986,0.6769888949418637,-0.6710024148992113,0.0,0.0,0.0,0.0,-0.3039441317862538
0.8582531160822812,0.6030586804557893,-0.24748660500118227,-0.34039106092349947,-0.07837414205275962,0.8550507243350329,0.24873948990313946,1.5954480704349312,0.589022244850285,0.7479262305945045,-0.7017472291776156,0.0,0.0,0.0,0.0,-0.3039441317862538
0.9456887087520921,0.6030586804557893,-0.14822551227190447,-0.34039106092349947,-0.07837414205275962,0.8550507243350329,0.412584110893729,1.5954480704349312,1.201185610329681,1.1735502445103498,-0.8247264862912328,0.0,0.0,0.0,0.0,-0.3039441317862538
0.9602613075303938,0.6030586804557893,-0.19112474438646176,-0.34039106092349947,-0.07837414205275962,0.8550507243350329,0.45079003148346286,1.5954480704349312,1.2501586795680326,1.1735502445103498,-0.8540738090115277,0.0,0.0,0.0,0.0,-0.3039441317862538
0.9748339063086957,0.6030586804557893,-0.20394816770065663,-0.34039106092349947,-0.07837414205275962,0.8550507243350329,0.48899595207319674,1.5954480704349312,1.2501586795680326,1.1735502445103498,-0.8848186232899321,0.0,0.0,0.0,0.0,-0.3039441317862538
1.0185517026436013,0.6030586804557893,-0.20461642488824938,-0.34039106092349947,-0.07837414205275962,0.8550507243350329,0.5587952300736722,1.5954480704349312,1.2501586795680326,1.1735502445103498,-0.9449107602886314,0.0,0.0,0.0,0.0,-0.3039441317862538
1.033124301421903,0.6030586804557893,-0.23373306888642117,-0.34039106092349947,-0.07837414205275962,0.8550507243350329,0.519854580241828,1.5954480704349312,1.2501586795680326,1.1735502445103498,-0.9728605914508172,0.0,0.0,0.0,0.0,-0.3039441317862538
1.033124301421903,0.6030586804557893,-0.25808428900253794,-0.34039106092349947,-0.07837414205275962,1.381581959846606,-0.3845971167959107,1.5954480704349312,-1.1984947823495518,0.606120834031071,-1.0036054057292214,0.0,0.0,0.0,0.0,-0.3039441317862538
1.0476969002002048,0.6030586804557893,-0.2945638077178323,-0.34039106092349947,-0.07837414205275962,1.381581959846606,-0.35226903014305894,1.5954480704349312,-1.1984947823495518,0.606120834031071,-1.0315552368914072,0.0,0.0,0.0,0.0,-0.3039441317862538
1.0622694989785066,0.6030586804557893,-0.32049917239817205,-0.34039106092349947,-0.07837414205275962,1.381581959846606,-0.40516953557499813,1.5954480704349312,-1.1984947823495518,0.606120834031071,-1.0623000511698115,0.0,0.0,0.0,0.0,-0.3039441317862538
1.0768420977568085,0.6030586804557893,-0.31892850346204643,-0.34039106092349947,-0.07837414205275962,1.381581959846606,-0.2964296077426786,1.5954480704349312,-1.1984947823495518,0.606120834031071,-1.0902498823319973,0.0,0.0,0.0,0.0,-0.3039441317862538
1.105987295313412,0.6030586804557893,-0.31694274303390757,-0.34039106092349947,-0.07837414205275962,1.381581959846606,-0.26850989654248847,1.5954480704349312,-1.1984947823495518,0.606120834031071,-1.1181997134941828,0.0,0.0,0.0,0.0,-0.3039441317862538
1.1205598940917139,0.6030586804557893,-0.31684532413969324,-0.34039106092349947,-0.07837414205275962,1.381581959846606,-0.2413249145844086,1.5954480704349312,-1.1984947823495518,0.606120834031071,-1.1461495446563685,0.0,0.0,0.0,0.0,-0.3039441317862538
1.1788502892049213,0.6030586804557893,-0.21097041402542566,-0.34039106092349947,-0.07837414205275962,1.381581959846606,-0.1399322791731918,1.5954480704349312,-0.8556832976810899,0.6063286582566159,-1.2565513777470023,0.0,0.0,0.0,0.0,-0.3039441317862538
1.193422887983223,0.6030586804557893,-0.20394816770065663,-0.34039106092349947,-0.07837414205275962,1.381581959846606,-0.1149514849414427,1.5954480704349312,-0.7577371592043864,0.6063286582566159,-1.2831037173510786,0.0,0.0,0.0,0.0,-0.3039441317862538
1.193422887983223,0.6030586804557893,-0.20394816770065663,-0.34039106092349947,-0.07837414205275962,1.381581959846606,-0.10540000479400922,1.5954480704349312,-0.7332506245852106,0.606605757224009,-1.3096560569551552,0.0,0.0,0.0,0.0,-0.3039441317862538
1.2225680855398267,0.6030586804557893,-0.20374134787838175,-0.34039106092349947,-0.07837414205275962,1.381581959846606,-0.044417477698857066,1.5954480704349312,-0.5128718130126281,0.6071599551587953,-1.362760736163308,0.0,0.0,0.0,0.0,-0.3039441317862538
1.2517132830964304,0.6030586804557893,-0.2320044931348201,-0.34039106092349947,-0.07837414205275962,1.381581959846606,-0.0018031816564615844,1.5954480704349312,-0.3414660706783971,0.6082683510283677,-1.4144679238133515,0.0,0.0,0.0,0.0,-0.3039441317862538
1.2662858818747322,0.6030586804557893,-0.31344997011334463,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.018034507880515624,1.5954480704349312,-0.2680064668208696,0.6104851427675128,-1.4382252803012094,0.0,0.0,0.0,0.0,-0.3039441317862538
1.2662858818747322,0.6030586804557893,-0.38472948744379126,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.0364027389332723,1.5954480704349312,-0.19454686296334206,0.6104851427675128,-1.4633801283471766,0.0,0.0,0.0,0.0,-0.3039441317862538
1.2808584806530339,0.6030586804557893,-0.38787177361492015,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.05256678225969817,1.5954480704349312,-0.14557379372499038,0.6104851427675128,-1.4899324679512531,0.0,0.0,0.0,0.0,-0.3039441317862538
1.2954310794313357,0.6030586804557893,-0.3960393213236439,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.07901703497566778,1.5954480704349312,-0.047627655248287,0.6149187262458029,-1.5402421640431874,0.0,0.0,0.0,0.0,-0.3039441317862538
1.3100036782096376,0.6030586804557893,-0.4231287883165094,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.0922421613336526,1.5954480704349312,0.001345413990064689,0.6149187262458029,-1.5639995205310453,0.0,0.0,0.0,0.0,-0.3039441317862538
1.3100036782096376,0.6030586804557893,-0.4259533341542055,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.09811999527053472,1.5954480704349312,0.025831948609240533,0.623785893202383,-1.587756877018903,0.0,0.0,0.0,0.0,-0.3039441317862538
1.3100036782096376,0.6030586804557893,-0.43380065788957983,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.10914093390218872,1.5954480704349312,0.05031848322841637,0.623785893202383,-1.611514233506761,0.0,0.0,0.0,0.0,-0.3039441317862538
1.3100036782096376,0.6030586804557893,-0.44303722442820437,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.1142840385969606,1.5954480704349312,0.07480501784759222,0.623785893202383,-1.6590289464824768,0.0,0.0,0.0,0.0,-0.3039441317862538
1.3245762769879394,0.6030586804557893,-0.4504989066200404,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.14661212524981235,1.5954480704349312,0.19723769094347143,0.6415202271155431,-1.7037486763419738,0.0,0.0,0.0,0.0,-0.3039441317862538
1.3245762769879394,0.6030586804557893,-0.4419641264078937,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.13118281116549674,1.5954480704349312,0.14826462170511975,0.623785893202383,-1.7275060328298317,0.0,0.0,0.0,0.0,-0.3039441317862538
1.3245762769879394,0.6030586804557893,-0.4304351752778741,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.07901703497566778,1.5954480704349312,-0.047627655248287,0.6149187262458029,-1.748468406201471,0.0,0.0,0.0,0.0,-0.3039441317862538
1.3391488757662413,0.6030586804557893,-0.19155266989959344,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.14220374979715075,1.5954480704349312,0.1727511563242956,0.6415202271155431,-1.7945856276190775,0.0,0.0,0.0,0.0,-0.3039441317862538
1.3391488757662413,0.6030586804557893,-0.10665524671319333,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.15322468842880474,1.5954480704349312,0.2217242255626473,0.6415202271155431,-1.8141505094326076,0.0,0.0,0.0,0.0,-0.3039441317862538
1.3537214745445432,0.6030586804557893,-0.05190813117617791,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.07460865952300619,1.5954480704349312,-0.07211418986746285,0.6149187262458029,-1.836510374362356,0.0,0.0,0.0,0.0,-0.3039441317862538
1.3537214745445432,0.6030586804557893,0.051003099404066,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.1745318364500025,1.5954480704349312,0.2951838294201748,0.6415202271155431,-1.8560752561758862,0.0,0.0,0.0,0.0,-0.3039441317862538
1.3537214745445432,0.6030586804557893,-0.02591470200504172,-0.34039106092349947,-0.07837414205275962,1.381581959846606,0.1737971072078922,1.5954480704349312,0.2951838294201748,0.6415202271155431,-1.8784351211056347,0.0,0.0,0.0,0.0,-0.3039441317862538
1.1497050916483176,-1.8862104705408176,-0.20413964382895108,2.9735940209243483,-0.07837414205275962,0.8550507243350329,0.5286713311471511,-0.6267831705280087,1.2501586795680326,1.1735502445103498,-1.02596527065897,0.0,0.0,0.0,0.0,-0.3039441317862538
0.9311161099737902,-1.8862104705408176,-0.20757023477591938,2.9735940209243483,-0.07837414205275962,0.8550507243350329,0.09738526602842446,-0.6267831705280087,0.025831948609240533,0.05628720798125587,-0.411068985090884,0.0,0.0,0.0,0.0,-0.3039441317862538
0.7125271282992629,-1.8862104705408176,-0.2083567226313074,2.9735940209243483,-0.07837414205275962,0.3285194888234599,0.7659888763487674,-0.6267831705280087,1.2501586795680326,1.1735502445103498,0.03892329662030621,0.0,0.0,0.0,0.0,-0.3039441317862538
0.11505057838888827,-1.8862104705408176,-0.24214307253435413,2.9735940209243483,-0.07837414205275962,-0.19801174668811317,0.5455701037156873,-0.6267831705280087,1.2501586795680326,1.1735502445103498,0.8257110438358345,0.0,0.0,0.0,0.0,-0.3039441317862538
-0.24926439106865725,-1.8862104705408176,-0.20394816770065663,2.9735940209243483,-0.07837414205275962,-0.7245429821996862,0.9136694540129311,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.1052093554576916,0.0,0.0,0.0,0.0,-0.3039441317862538
-0.5698615641912973,-1.8862104705408176,-0.17806394154252547,2.9735940209243483,-0.07837414205275962,-0.7245429821996862,-0.08041921056226015,-0.6267831705280087,-0.6353044861085072,-1.0958902984393724,1.2910757326862268,0.0,0.0,0.0,0.0,-0.3039441317862538
-0.7155875519743156,-1.8862104705408176,-0.05949550060019758,2.9735940209243483,-0.07837414205275962,-1.2510742177112593,1.0268177572979122,-0.6267831705280087,1.2501586795680326,1.1735502445103498,1.3609503105916911,0.0,0.0,0.0,0.0,-0.3039441317862538
-0.8613135397573337,-1.8862104705408176,0.04495334392672598,2.9735940209243483,-0.07837414205275962,-1.2510742177112593,0.560999417800003,-0.6267831705280087,1.2501586795680326,1.1735502445103498,1.4196449560322812,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.2402011079931812,-1.8862104705408176,0.15102809956248317,2.9735940209243483,-0.07837414205275962,-1.7776054532228323,0.7762750857383112,-0.6267831705280087,1.2501586795680326,1.1735502445103498,1.5482141793783355,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.3713544969978975,-1.8862104705408176,0.3595257269089085,2.9735940209243483,-0.07837414205275962,-1.7776054532228323,0.2406574682399265,-0.6267831705280087,0.564535710231109,-0.9545698250688768,1.5789589936567399,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.6045160774507266,-1.8862104705408176,0.9710437541751469,2.9735940209243483,-0.07837414205275962,-1.7776054532228323,-0.8393945176621659,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.6320636728648927,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.7210968676771412,-1.8862104705408176,1.3204142805687251,2.9735940209243483,-0.07837414205275962,-1.7776054532228323,-1.375746864402661,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.6502310631203134,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.158274831026196,-1.8862104705408176,2.9646072671538235,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.1199940851724346,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.7089257085609033,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.1728474298044977,-1.8862104705408176,3.2817066107545085,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.164812568941161,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.6935533014217012,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.2019926273611015,-1.8862104705408176,3.565475205616449,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.2786956014682525,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.6767834027243897,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.2311378249177047,-1.8862104705408176,3.8211936615654754,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.3889049877847923,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.6600135040270785,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.2602830224743085,-1.8862104705408176,3.8366397945208517,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.4998491033434425,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.643243605329767,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.289428220030912,-1.8862104705408176,3.8366397945208517,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.6115279481442033,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.6264737066324555,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.3331460163658178,-1.8590133629980818,3.8366397945208517,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.8326814500193938,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.5985238754702698,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.3914364114790247,-1.542009678231803,1.8252161107965401,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.9928524247994317,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.5426242131458983,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.3768638127007233,-1.4533446461509463,1.8252161107965401,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.9759536522308956,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.525854314448587,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.3768638127007233,-1.3506278951070463,1.8750700191777503,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.8877861431776637,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.5146743819837125,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.3768638127007233,-1.2766947934392585,1.8750700191777503,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.773168381408462,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.4979044832864012,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.3477186151441196,-1.1806197667598304,1.5259070949765403,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.7481875871767127,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.4727496352404341,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.304000818809214,-1.0469728685652475,0.8999756472849418,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.554953796501713,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.443402312520139,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.289428220030912,-0.9131276711879931,0.5476100016746129,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.426376179132416,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.4280299053809369,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.2602830224743085,-0.7311081614838019,-0.051004838864401804,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.2537148072365034,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.4112600066836254,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.216565226139403,-0.4783616465493552,-0.17326327819682422,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-3.0347654930876438,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.3972850911025325,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.1728474298044977,-0.2580999948042185,-0.18725824104546482,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-2.684299644601046,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.3833101755214396,0.0,0.0,0.0,0.0,-0.3039441317862538
-2.1145570346912903,-0.08156683667327988,-0.1961106642210699,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-2.3852648430621675,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.3665402768241282,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.9979762444648759,0.2227625406244055,-0.16664368540825414,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-1.5704501135618816,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.3316029878713962,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.8668228554601594,0.20321497427988505,-0.17012082644970083,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-0.9856056368421091,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.2952682073605546,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.823105059125254,0.051165125561747876,-0.17146782479581085,-0.34039106092349947,-0.07837414205275962,-1.7776054532228323,-0.8805393552203409,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.2798958002213525,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.7210968676771412,0.06354454367339415,-0.17059745952839425,-0.34039106092349947,-0.07837414205275962,-1.2510742177112593,-1.524896900551045,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.237971053478074,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.6482338737856321,0.14529796271542017,-0.1580475743425108,-0.34039106092349947,-0.07837414205275962,-1.2510742177112593,-1.7269474421313684,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.218406171664544,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.5899434786724247,0.31559727111949576,-0.14563253951486993,-0.34039106092349947,-0.07837414205275962,-1.2510742177112593,-1.494773001624524,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.194648815176686,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.5170804847809156,0.6030586804557893,-0.1472085369875458,-0.34039106092349947,-0.07837414205275962,-1.2510742177112593,-1.1553280917695807,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.1736864418050468,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.4442174908894065,0.6030586804557893,-0.13976703625158376,-0.34039106092349947,-0.07837414205275962,-1.2510742177112593,-0.8011885970724321,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.1499290853171888,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.3713544969978975,0.6030586804557893,-0.1312790839411523,-0.34039106092349947,-0.07837414205275962,-1.2510742177112593,-0.5072969002283253,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.126171728829331,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.2984915031063884,0.6030586804557893,-0.1330378998902931,-0.34039106092349947,-0.07837414205275962,-1.2510742177112593,-0.24720274852129076,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,1.1010168807833638,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.2256285092148793,0.6030586804557893,-0.13489366058420993,-0.34039106092349947,-0.07837414205275962,-1.2510742177112593,0.02317761257528749,-0.6267831705280087,-0.24351993220169374,-1.0920109128958684,1.0758620327373967,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.1527655153233702,0.6030586804557893,-0.07938914023893007,-0.34039106092349947,-0.07837414205275962,-1.2510742177112593,0.3266207895668278,-0.6267831705280087,0.8828606602803951,-0.5289458111530314,1.0507071846914295,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.0799025214318612,0.6030586804557893,-0.08247293292691346,-0.34039106092349947,-0.07837414205275962,-1.2510742177112593,0.4228703202832727,-0.6267831705280087,1.2501586795680326,1.1735502445103498,1.0227573535292438,0.0,0.0,0.0,0.0,-0.3039441317862538
-1.0361847250969556,0.6030586804557893,-0.006314026510020406,-0.34039106092349947,-0.07837414205275962,-0.7245429821996862,-0.9988307632000939,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,0.9976025054832767,0.0,0.0,0.0,0.0,-0.3039441317862538
-0.9778943299837483,0.6030586804557893,0.07257057687585668,-0.34039106092349947,-0.07837414205275962,-0.7245429821996862,-0.635874517597622,-0.6267831705280087,-1.1984947823495518,-1.0963752216323102,0.9696526743210909,0.0,0.0,0.0,0.0,-0.3039441317862538
-0.7884505458658246,0.6030586804557893,-0.012173173912972585,-0.34039106092349947,-0.07837414205275962,-0.7245429821996862,-0.17887292900503593,-0.6267831705280087,-1.002602505396145,-1.096305946890462,0.8858031808345338,0.0,0.0,0.0,0.0,-0.3039441317862538
-0.7301601507526173,0.6030586804557893,-0.10169918841511463,-0.34039106092349947,-0.07837414205275962,-0.7245429821996862,0.015830320154184823,-0.6267831705280087,-0.2680064668208696,0.042986457546385706,0.8550583665561294,0.0,0.0,0.0,0.0,-0.3039441317862538
-0.6718697556394101,0.6030586804557893,-0.1252613674187468,-0.34039106092349947,-0.07837414205275962,-0.7245429821996862,0.16204143933412796,-0.6267831705280087,0.2462107601818231,0.07402154189441609,0.8257110438358345,0.0,0.0,0.0,0.0,-0.3039441317862538
-0.6135793605262028,0.6030586804557893,-0.12932984054598096,-0.34039106092349947,-0.07837414205275962,-0.7245429821996862,0.3266207895668278,-0.6267831705280087,0.8828606602803951,0.6060515592892227,0.7949662295574301,0.0,0.0,0.0,0.0,-0.3039441317862538
-0.4969985702997882,0.6030586804557893,-0.15273419175904387,-0.34039106092349947,-0.07837414205275962,-0.7245429821996862,0.6425543636742426,-0.6267831705280087,1.2501586795680326,1.1735502445103498,0.7320791094425122,0.0,0.0,0.0,0.0,-0.3039441317862538
-0.4095629776299773,0.6030586804557893,-0.18593977633522396,-0.34039106092349947,-0.07837414205275962,-0.19801174668811317,-0.41839466193298297,-0.6267831705280087,-1.1984947823495518,0.03862214880994393,0.6705894808857037,0.0,0.0,0.0,0.0,-0.3039441317862538
-0.3658451812950718,0.6030586804557893,-0.18685812101013594,-0.34039106092349947,-0.07837414205275962,-0.19801174668811317,-0.2883475860794657,-0.6267831705280087,-1.1984947823495518,0.03862214880994393,0.63844717504919,0.0,0.0,0.0,0.0,-0.3039441317862538
-0.2638369898469591,0.6030586804557893,-0.18160460731949588,-0.34039106092349947,-0.07837414205275962,-0.19801174668811317,-0.02237560043554906,-0.6267831705280087,-0.4394122091551005,0.040769665807240674,0.5741625633761629,0.0,0.0,0.0,0.0,-0.3039441317862538
0.013042386940775525,0.6030586804557893,-0.08804556612375819,-0.34039106092349947,-0.07837414205275962,-0.19801174668811317,0.6432890929163528,-0.6267831705280087,1.2501586795680326,1.1735502445103498,0.37292377900842566,0.0,0.0,0.0,0.0,-0.3039441317862538
0.042187584497379166,0.6030586804557893,-0.11239941664033314,-0.34039106092349947,-0.07837414205275962,-0.19801174668811317,0.751294291506562,-0.6267831705280087,1.2501586795680326,1.1735502445103498,0.3393839816138028,0.0,0.0,0.0,0.0,-0.3039441317862538
