Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source_x,Time_x,SessionTime_x,Distance,LapNumber_x,Status,X,Y,Z,Source_y,Time_y,SessionTime_y,LapNumber_y,Cluster
2023-07-09 14:03:09.871,9445,0,1,25,True,1,car,0 days 00:00:00.104000,0 days 01:02:08.835000,0.0,1.0,OnTrack,-1574,1444,1965,pos,0 days 00:00:00.047000,0 days 01:02:08.778000,1.0,3
2023-07-09 14:03:10.031,9432,0,1,24,True,1,car,0 days 00:00:00.264000,0 days 01:02:08.995000,0.0,1.0,OnTrack,-1574,1444,1965,pos,0 days 00:00:00.207000,0 days 01:02:08.938000,1.0,3
2023-07-09 14:03:10.231,9012,0,1,25,True,1,car,0 days 00:00:00.464000,0 days 01:02:09.195000,0.0,1.0,OnTrack,-1574,1444,1965,pos,0 days 00:00:00.387000,0 days 01:02:09.118000,1.0,3
2023-07-09 14:03:10.431,7612,9,1,26,False,1,car,0 days 00:00:00.664000,0 days 01:02:09.395000,0.5,1.0,OnTrack,-1574,1445,1965,pos,0 days 00:00:00.587000,0 days 01:02:09.318000,1.0,3
2023-07-09 14:03:10.751,5372,15,1,26,False,1,car,0 days 00:00:00.984000,0 days 01:02:09.715000,1.8333333333333333,1.0,OnTrack,-1569,1451,1965,pos,0 days 00:00:00.847000,0 days 01:02:09.578000,1.0,3
2023-07-09 14:03:11.151,4344,27,1,35,False,1,car,0 days 00:00:01.384000,0 days 01:02:10.115000,4.833333333333332,1.0,OnTrack,-1542,1484,1965,pos,0 days 00:00:01.486000,0 days 01:02:10.217000,1.0,3
2023-07-09 14:03:11.511,6352,41,1,34,False,1,car,0 days 00:00:01.744000,0 days 01:02:10.475000,8.933333333333334,1.0,OnTrack,-1512,1522,1965,pos,0 days 00:00:01.766000,0 days 01:02:10.497000,1.0,3
2023-07-09 14:03:11.711,6591,48,1,35,False,1,car,0 days 00:00:01.944000,0 days 01:02:10.675000,11.6,1.0,OnTrack,-1512,1522,1965,pos,0 days 00:00:01.766000,0 days 01:02:10.497000,1.0,3
2023-07-09 14:03:11.911,7011,58,1,48,False,1,car,0 days 00:00:02.144000,0 days 01:02:10.875000,14.822222222222225,1.0,OnTrack,-1492,1548,1966,pos,0 days 00:00:02.126000,0 days 01:02:10.857000,1.0,3
2023-07-09 14:03:12.150,8691,62,1,48,False,1,car,0 days 00:00:02.383000,0 days 01:02:11.114000,18.938333333333333,1.0,OnTrack,-1475,1569,1966,pos,0 days 00:00:02.286000,0 days 01:02:11.017000,1.0,3
2023-07-09 14:03:12.510,9086,79,1,49,False,1,car,0 days 00:00:02.743000,0 days 01:02:11.474000,26.83833333333333,1.0,OnTrack,-1392,1676,1967,pos,0 days 00:00:02.826000,0 days 01:02:11.557000,1.0,3
2023-07-09 14:03:12.790,10263,84,1,58,False,1,car,0 days 00:00:03.023000,0 days 01:02:11.754000,33.37166666666667,1.0,OnTrack,-1363,1714,1967,pos,0 days 00:00:03.146000,0 days 01:02:11.877000,1.0,3
2023-07-09 14:03:13.150,12409,101,1,73,False,1,car,0 days 00:00:03.383000,0 days 01:02:12.114000,43.471666666666664,1.0,OnTrack,-1335,1752,1968,pos,0 days 00:00:03.306000,0 days 01:02:12.037000,1.0,3
2023-07-09 14:03:13.310,11569,110,1,69,False,1,car,0 days 00:00:03.543000,0 days 01:02:12.274000,48.36055555555556,1.0,OnTrack,-1273,1836,1969,pos,0 days 00:00:03.646000,0 days 01:02:12.377000,1.0,3
2023-07-09 14:03:13.670,11862,133,2,99,False,1,car,0 days 00:00:03.903000,0 days 01:02:12.634000,61.660555555555554,1.0,OnTrack,-1244,1876,1969,pos,0 days 00:00:03.806000,0 days 01:02:12.537000,1.0,3
2023-07-09 14:03:13.990,11372,142,3,100,False,1,car,0 days 00:00:04.223000,0 days 01:02:12.954000,74.28277777777777,1.0,OnTrack,-1115,2053,1971,pos,0 days 00:00:04.246000,0 days 01:02:12.977000,1.0,3
2023-07-09 14:03:14.310,11987,157,3,100,False,1,car,0 days 00:00:04.543000,0 days 01:02:13.274000,88.23833333333333,1.0,OnTrack,-1087,2091,1972,pos,0 days 00:00:04.486000,0 days 01:02:13.217000,1.0,3
2023-07-09 14:03:14.630,10921,169,3,99,False,1,car,0 days 00:00:04.863000,0 days 01:02:13.594000,103.26055555555556,1.0,OnTrack,-946,2284,1975,pos,0 days 00:00:04.967000,0 days 01:02:13.698000,1.0,3
2023-07-09 14:03:14.790,11203,177,4,99,False,1,car,0 days 00:00:05.023000,0 days 01:02:13.754000,111.1272222222222,1.0,OnTrack,-946,2284,1975,pos,0 days 00:00:04.967000,0 days 01:02:13.698000,1.0,3
2023-07-09 14:03:15.030,11869,188,4,99,False,1,car,0 days 00:00:05.263000,0 days 01:02:13.994000,123.66055555555556,1.0,OnTrack,-872,2386,1977,pos,0 days 00:00:05.227000,0 days 01:02:13.958000,1.0,3
2023-07-09 14:03:15.311,11131,195,4,100,False,1,car,0 days 00:00:05.544000,0 days 01:02:14.275000,138.88138888888886,1.0,OnTrack,-816,2464,1978,pos,0 days 00:00:05.407000,0 days 01:02:14.138000,1.0,3
2023-07-09 14:03:15.551,11123,204,5,99,False,1,car,0 days 00:00:05.784000,0 days 01:02:14.515000,152.4813888888889,1.0,OnTrack,-683,2648,1981,pos,0 days 00:00:05.727000,0 days 01:02:14.458000,1.0,3
2023-07-09 14:03:15.911,11684,213,5,99,False,1,car,0 days 00:00:06.144000,0 days 01:02:14.875000,173.7813888888889,1.0,OnTrack,-556,2830,1984,pos,0 days 00:00:06.067000,0 days 01:02:14.798000,1.0,3
2023-07-09 14:03:16.071,11854,218,5,100,False,1,car,0 days 00:00:06.304000,0 days 01:02:15.035000,183.4702777777778,1.0,OnTrack,-421,3030,1987,pos,0 days 00:00:06.467000,0 days 01:02:15.198000,1.0,3
2023-07-09 14:03:16.351,10748,224,5,99,False,1,car,0 days 00:00:06.584000,0 days 01:02:15.315000,200.8925,1.0,OnTrack,-421,3030,1987,pos,0 days 00:00:06.467000,0 days 01:02:15.198000,1.0,3
2023-07-09 14:03:16.551,10903,231,6,100,False,1,car,0 days 00:00:06.784000,0 days 01:02:15.515000,213.72583333333333,1.0,OnTrack,-332,3163,1990,pos,0 days 00:00:06.847000,0 days 01:02:15.578000,1.0,3
2023-07-09 14:03:16.911,11326,237,6,99,False,1,car,0 days 00:00:07.144000,0 days 01:02:15.875000,237.42583333333337,1.0,OnTrack,-242,3299,1992,pos,0 days 00:00:07.107000,0 days 01:02:15.838000,1.0,3
2023-07-09 14:03:17.111,11491,244,6,100,False,1,car,0 days 00:00:07.344000,0 days 01:02:16.075000,250.98138888888892,1.0,OnTrack,-120,3476,1995,pos,0 days 00:00:07.367000,0 days 01:02:16.098000,1.0,3
2023-07-09 14:03:17.351,11689,246,6,99,False,1,car,0 days 00:00:07.584000,0 days 01:02:16.315000,267.38138888888886,1.0,OnTrack,-12,3626,1997,pos,0 days 00:00:07.687000,0 days 01:02:16.418000,1.0,3
2023-07-09 14:03:17.831,11908,256,6,61,True,1,car,0 days 00:00:08.064000,0 days 01:02:16.795000,301.51472222222225,1.0,OnTrack,141,3826,2002,pos,0 days 00:00:08.047000,0 days 01:02:16.778000,1.0,3
2023-07-09 14:03:18.031,11184,240,6,0,True,1,car,0 days 00:00:08.264000,0 days 01:02:16.995000,314.84805555555556,1.0,OnTrack,282,3992,2006,pos,0 days 00:00:08.366000,0 days 01:02:17.097000,1.0,3
2023-07-09 14:03:18.351,11297,225,6,0,True,1,car,0 days 00:00:08.584000,0 days 01:02:17.315000,334.84805555555556,1.0,OnTrack,457,4170,2010,pos,0 days 00:00:08.566000,0 days 01:02:17.297000,1.0,3
2023-07-09 14:03:18.631,10903,207,6,10,True,1,car,0 days 00:00:08.864000,0 days 01:02:17.595000,350.94805555555564,1.0,OnTrack,556,4252,2011,pos,0 days 00:00:08.926000,0 days 01:02:17.657000,1.0,3
2023-07-09 14:03:18.791,10633,203,6,19,True,1,car,0 days 00:00:09.024000,0 days 01:02:17.755000,359.97027777777777,1.0,OnTrack,556,4252,2011,pos,0 days 00:00:08.926000,0 days 01:02:17.657000,1.0,3
2023-07-09 14:03:18.950,10827,203,5,35,False,1,car,0 days 00:00:09.183000,0 days 01:02:17.914000,368.93611111111113,1.0,OnTrack,692,4343,2012,pos,0 days 00:00:09.226000,0 days 01:02:17.957000,1.0,3
2023-07-09 14:03:19.150,10510,197,5,40,False,1,car,0 days 00:00:09.383000,0 days 01:02:18.114000,379.88055555555553,1.0,OnTrack,857,4422,2014,pos,0 days 00:00:09.426000,0 days 01:02:18.157000,1.0,3
2023-07-09 14:03:19.470,10571,197,5,46,False,1,car,0 days 00:00:09.703000,0 days 01:02:18.434000,397.39166666666665,1.0,OnTrack,930,4447,2014,pos,0 days 00:00:09.706000,0 days 01:02:18.437000,1.0,3
2023-07-09 14:03:19.630,10683,196,5,45,False,1,car,0 days 00:00:09.863000,0 days 01:02:18.594000,406.10277777777776,1.0,OnTrack,1078,4486,2015,pos,0 days 00:00:09.986000,0 days 01:02:18.717000,1.0,3
2023-07-09 14:03:19.790,10655,196,5,45,False,1,car,0 days 00:00:10.023000,0 days 01:02:18.754000,414.81388888888887,1.0,OnTrack,1078,4486,2015,pos,0 days 00:00:09.986000,0 days 01:02:18.717000,1.0,3
