Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source_x,Time_x,SessionTime_x,Distance,LapNumber_x,Status,X,Y,Z,Source_y,Time_y,SessionTime_y,LapNumber_y,Cluster
2023-09-03 13:23:22.779,8948,0,1,22,False,1,car,0 days 00:00:00.008000,0 days 01:22:21.734000,0.0,1.0,OnTrack,-1155,1846,1884,pos,0 days 00:00:00.143000,0 days 01:22:21.869000,1.0,2
2023-09-03 13:23:22.939,8948,0,1,22,False,1,car,0 days 00:00:00.168000,0 days 01:22:21.894000,0.0,1.0,OnTrack,-1155,1846,1884,pos,0 days 00:00:00.143000,0 days 01:22:21.869000,1.0,2
2023-09-03 13:23:23.259,6848,5,1,20,False,1,car,0 days 00:00:00.488000,0 days 01:22:22.214000,0.4444444444444443,1.0,OnTrack,-1154,1853,1884,pos,0 days 00:00:00.602000,0 days 01:22:22.328000,1.0,2
2023-09-03 13:23:23.539,4888,16,1,19,False,1,car,0 days 00:00:00.768000,0 days 01:22:22.494000,1.688888888888889,1.0,OnTrack,-1154,1853,1884,pos,0 days 00:00:00.602000,0 days 01:22:22.328000,1.0,2
2023-09-03 13:23:23.819,4072,26,1,20,False,1,car,0 days 00:00:01.048000,0 days 01:22:22.774000,3.711111111111112,1.0,OnTrack,-1153,1872,1884,pos,0 days 00:00:01.042000,0 days 01:22:22.768000,1.0,2
2023-09-03 13:23:24.019,3977,34,1,23,False,1,car,0 days 00:00:01.248000,0 days 01:22:22.974000,5.6000000000000005,1.0,OnTrack,-1151,1898,1884,pos,0 days 00:00:01.242000,0 days 01:22:22.968000,1.0,2
2023-09-03 13:23:24.299,4766,44,1,32,False,1,car,0 days 00:00:01.528000,0 days 01:22:23.254000,9.022222222222222,1.0,OnTrack,-1148,1929,1885,pos,0 days 00:00:01.622000,0 days 01:22:23.348000,1.0,2
2023-09-03 13:23:24.539,6026,51,1,41,False,1,car,0 days 00:00:01.768000,0 days 01:22:23.494000,12.422222222222222,1.0,OnTrack,-1146,1956,1885,pos,0 days 00:00:01.822000,0 days 01:22:23.548000,1.0,2
2023-09-03 13:23:24.739,7054,58,1,46,False,1,car,0 days 00:00:01.968000,0 days 01:22:23.694000,15.644444444444444,1.0,OnTrack,-1141,2013,1885,pos,0 days 00:00:02.102000,0 days 01:22:23.828000,1.0,2
2023-09-03 13:23:25.019,8371,71,1,51,False,1,car,0 days 00:00:02.248000,0 days 01:22:23.974000,21.16666666666667,1.0,OnTrack,-1141,2013,1885,pos,0 days 00:00:02.102000,0 days 01:22:23.828000,1.0,2
2023-09-03 13:23:25.459,9796,88,1,68,False,1,car,0 days 00:00:02.688000,0 days 01:22:24.414000,31.922222222222224,1.0,OnTrack,-1132,2110,1886,pos,0 days 00:00:02.622000,0 days 01:22:24.348000,1.0,2
2023-09-03 13:23:25.779,11741,107,1,76,False,1,car,0 days 00:00:03.008000,0 days 01:22:24.734000,41.43333333333333,1.0,OnTrack,-1118,2270,1886,pos,0 days 00:00:03.082000,0 days 01:22:24.808000,1.0,2
2023-09-03 13:23:26.019,11126,111,2,81,False,1,car,0 days 00:00:03.248000,0 days 01:22:24.974000,48.833333333333336,1.0,OnTrack,-1118,2270,1886,pos,0 days 00:00:03.082000,0 days 01:22:24.808000,1.0,2
