Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source_x,Time_x,SessionTime_x,Distance,LapNumber_x,Status,X,Y,Z,Source_y,Time_y,SessionTime_y,LapNumber_y,Cluster
2023-09-03 13:23:22.779,10075,0,1,15,False,1,car,0 days 00:00:00.008000,0 days 01:22:21.734000,0.0,1.0,OnTrack,-1162,1768,1884,pos,0 days 00:00:00.143000,0 days 01:22:21.869000,1.0,4
2023-09-03 13:23:22.939,10099,0,1,15,False,1,car,0 days 00:00:00.168000,0 days 01:22:21.894000,0.0,1.0,OnTrack,-1162,1768,1884,pos,0 days 00:00:00.143000,0 days 01:22:21.869000,1.0,4
2023-09-03 13:23:23.259,8400,2,1,16,False,1,car,0 days 00:00:00.488000,0 days 01:22:22.214000,0.1777777777777777,1.0,OnTrack,-1161,1774,1884,pos,0 days 00:00:00.602000,0 days 01:22:22.328000,1.0,4
2023-09-03 13:23:23.539,6580,15,1,16,False,1,car,0 days 00:00:00.768000,0 days 01:22:22.494000,1.3444444444444448,1.0,OnTrack,-1161,1774,1884,pos,0 days 00:00:00.602000,0 days 01:22:22.328000,1.0,4
2023-09-03 13:23:23.819,4620,21,1,16,False,1,car,0 days 00:00:01.048000,0 days 01:22:22.774000,2.977777777777778,1.0,OnTrack,-1160,1792,1884,pos,0 days 00:00:01.042000,0 days 01:22:22.768000,1.0,4
2023-09-03 13:23:24.019,4259,31,1,20,False,1,car,0 days 00:00:01.248000,0 days 01:22:22.974000,4.699999999999999,1.0,OnTrack,-1158,1816,1884,pos,0 days 00:00:01.242000,0 days 01:22:22.968000,1.0,4
2023-09-03 13:23:24.299,4712,37,1,30,False,1,car,0 days 00:00:01.528000,0 days 01:22:23.254000,7.5777777777777775,1.0,OnTrack,-1155,1847,1884,pos,0 days 00:00:01.622000,0 days 01:22:23.348000,1.0,4
2023-09-03 13:23:24.539,5831,48,1,40,False,1,car,0 days 00:00:01.768000,0 days 01:22:23.494000,10.777777777777777,1.0,OnTrack,-1153,1873,1884,pos,0 days 00:00:01.822000,0 days 01:22:23.548000,1.0,4
2023-09-03 13:23:24.739,6391,57,1,46,False,1,car,0 days 00:00:01.968000,0 days 01:22:23.694000,13.944444444444445,1.0,OnTrack,-1148,1929,1885,pos,0 days 00:00:02.102000,0 days 01:22:23.828000,1.0,4
2023-09-03 13:23:25.019,7269,70,1,49,False,1,car,0 days 00:00:02.248000,0 days 01:22:23.974000,19.388888888888893,1.0,OnTrack,-1148,1929,1885,pos,0 days 00:00:02.102000,0 days 01:22:23.828000,1.0,4
2023-09-03 13:23:25.459,10259,88,1,67,False,1,car,0 days 00:00:02.688000,0 days 01:22:24.414000,30.14444444444445,1.0,OnTrack,-1139,2027,1885,pos,0 days 00:00:02.622000,0 days 01:22:24.348000,1.0,4
2023-09-03 13:23:25.779,10119,101,1,76,False,1,car,0 days 00:00:03.008000,0 days 01:22:24.734000,39.12222222222222,1.0,OnTrack,-1126,2187,1886,pos,0 days 00:00:03.082000,0 days 01:22:24.808000,1.0,4
2023-09-03 13:23:26.019,10523,109,2,83,False,1,car,0 days 00:00:03.248000,0 days 01:22:24.974000,46.38888888888889,1.0,OnTrack,-1126,2187,1886,pos,0 days 00:00:03.082000,0 days 01:22:24.808000,1.0,4
2023-09-03 13:23:26.299,11260,118,2,92,False,1,car,0 days 00:00:03.528000,0 days 01:22:25.254000,55.56666666666666,1.0,OnTrack,-1117,2285,1887,pos,0 days 00:00:03.502000,0 days 01:22:25.228000,1.0,4
2023-09-03 13:23:26.459,10980,132,2,96,False,1,car,0 days 00:00:03.688000,0 days 01:22:25.414000,61.43333333333334,1.0,OnTrack,-1112,2350,1887,pos,0 days 00:00:03.682000,0 days 01:22:25.408000,1.0,4
2023-09-03 13:23:26.699,10832,141,3,100,False,1,car,0 days 00:00:03.928000,0 days 01:22:25.654000,70.83333333333333,1.0,OnTrack,-1104,2441,1887,pos,0 days 00:00:03.922000,0 days 01:22:25.648000,1.0,4
2023-09-03 13:23:26.939,11713,156,3,100,False,1,car,0 days 00:00:04.168000,0 days 01:22:25.894000,81.23333333333333,1.0,OnTrack,-1092,2577,1888,pos,0 days 00:00:04.162000,0 days 01:22:25.888000,1.0,4
2023-09-03 13:23:27.298,10573,168,3,100,False,1,car,0 days 00:00:04.527000,0 days 01:22:26.253000,97.98666666666666,1.0,OnTrack,-1080,2715,1889,pos,0 days 00:00:04.542000,0 days 01:22:26.268000,1.0,4
2023-09-03 13:23:27.658,11281,180,4,100,False,1,car,0 days 00:00:04.887000,0 days 01:22:26.613000,115.98666666666664,1.0,OnTrack,-1057,2986,1890,pos,0 days 00:00:04.983000,0 days 01:22:26.709000,1.0,4
2023-09-03 13:23:27.818,11281,180,4,100,False,1,car,0 days 00:00:05.047000,0 days 01:22:26.773000,123.98666666666664,1.0,OnTrack,-1057,2986,1890,pos,0 days 00:00:04.983000,0 days 01:22:26.709000,1.0,4
2023-09-03 13:23:27.979,11281,188,4,100,False,1,car,0 days 00:00:05.208000,0 days 01:22:26.934000,132.39444444444445,1.0,OnTrack,-1038,3204,1891,pos,0 days 00:00:05.383000,0 days 01:22:27.109000,1.0,4
2023-09-03 13:23:28.219,11281,188,4,100,False,1,car,0 days 00:00:05.448000,0 days 01:22:27.174000,144.92777777777778,1.0,OnTrack,-1038,3204,1891,pos,0 days 00:00:05.383000,0 days 01:22:27.109000,1.0,4
2023-09-03 13:23:28.419,11658,188,4,100,False,1,car,0 days 00:00:05.648000,0 days 01:22:27.374000,155.37222222222218,1.0,OnTrack,-1025,3350,1892,pos,0 days 00:00:05.783000,0 days 01:22:27.509000,1.0,4
2023-09-03 13:23:28.659,11201,215,4,100,False,1,car,0 days 00:00:05.888000,0 days 01:22:27.614000,169.70555555555552,1.0,OnTrack,-1011,3515,1893,pos,0 days 00:00:05.943000,0 days 01:22:27.669000,1.0,4
2023-09-03 13:23:28.939,11571,226,5,100,False,1,car,0 days 00:00:06.168000,0 days 01:22:27.894000,187.2833333333333,1.0,OnTrack,-1000,3640,1893,pos,0 days 00:00:06.263000,0 days 01:22:27.989000,1.0,4
2023-09-03 13:23:29.379,10873,237,6,100,False,1,car,0 days 00:00:06.608000,0 days 01:22:28.334000,216.24999999999991,1.0,OnTrack,-987,3795,1894,pos,0 days 00:00:06.503000,0 days 01:22:28.229000,1.0,4
2023-09-03 13:23:29.699,11273,245,6,100,False,1,car,0 days 00:00:06.928000,0 days 01:22:28.654000,238.02777777777777,1.0,OnTrack,-964,4062,1896,pos,0 days 00:00:06.803000,0 days 01:22:28.529000,1.0,4
2023-09-03 13:23:29.899,11230,251,6,100,False,1,car,0 days 00:00:07.128000,0 days 01:22:28.854000,251.9722222222222,1.0,OnTrack,-951,4214,1897,pos,0 days 00:00:07.123000,0 days 01:22:28.849000,1.0,4
2023-09-03 13:23:30.219,11622,260,6,100,False,1,car,0 days 00:00:07.448000,0 days 01:22:29.174000,275.0833333333333,1.0,OnTrack,-934,4412,1897,pos,0 days 00:00:07.402000,0 days 01:22:29.128000,1.0,4
2023-09-03 13:23:30.659,10740,268,7,100,False,1,car,0 days 00:00:07.888000,0 days 01:22:29.614000,307.83888888888885,1.0,OnTrack,-911,4674,1898,pos,0 days 00:00:07.762000,0 days 01:22:29.488000,1.0,4
2023-09-03 13:23:30.819,10848,272,7,100,False,1,car,0 days 00:00:08.048000,0 days 01:22:29.774000,319.92777777777775,1.0,OnTrack,-883,5003,1900,pos,0 days 00:00:08.082000,0 days 01:22:29.808000,1.0,4
2023-09-03 13:23:31.299,11187,279,7,100,False,1,car,0 days 00:00:08.528000,0 days 01:22:30.254000,357.1277777777778,1.0,OnTrack,-871,5141,1901,pos,0 days 00:00:08.382000,0 days 01:22:30.108000,1.0,4
2023-09-03 13:23:31.579,11134,285,7,100,False,1,car,0 days 00:00:08.808000,0 days 01:22:30.534000,379.2944444444444,1.0,OnTrack,-844,5453,1902,pos,0 days 00:00:08.702000,0 days 01:22:30.428000,1.0,4
2023-09-03 13:23:31.779,11470,289,7,100,False,1,car,0 days 00:00:09.008000,0 days 01:22:30.734000,395.3499999999999,1.0,OnTrack,-831,5612,1904,pos,0 days 00:00:08.982000,0 days 01:22:30.708000,1.0,4
2023-09-03 13:23:32.099,11596,293,7,100,False,1,car,0 days 00:00:09.328000,0 days 01:22:31.054000,421.3944444444444,1.0,OnTrack,-811,5837,1905,pos,0 days 00:00:09.262000,0 days 01:22:30.988000,1.0,4
2023-09-03 13:23:32.299,11766,296,7,100,False,1,car,0 days 00:00:09.528000,0 days 01:22:31.254000,437.8388888888889,1.0,OnTrack,-782,6171,1906,pos,0 days 00:00:09.442000,0 days 01:22:31.168000,1.0,4
2023-09-03 13:23:32.579,11785,300,7,100,True,1,car,0 days 00:00:09.808000,0 days 01:22:31.534000,461.17222222222216,1.0,OnTrack,-749,6568,1909,pos,0 days 00:00:09.922000,0 days 01:22:31.648000,1.0,4
2023-09-03 13:23:32.779,11785,296,7,100,True,1,car,0 days 00:00:10.008000,0 days 01:22:31.734000,477.61666666666656,1.0,OnTrack,-738,6698,1910,pos,0 days 00:00:10.082000,0 days 01:22:31.808000,1.0,4
2023-09-03 13:23:33.019,10665,274,7,0,True,1,car,0 days 00:00:10.248000,0 days 01:22:31.974000,495.88333333333327,1.0,OnTrack,-728,6824,1911,pos,0 days 00:00:10.242000,0 days 01:22:31.968000,1.0,3
2023-09-03 13:23:33.219,10539,258,7,0,True,1,car,0 days 00:00:10.448000,0 days 01:22:32.174000,510.2166666666667,1.0,OnTrack,-711,7028,1911,pos,0 days 00:00:10.522000,0 days 01:22:32.248000,1.0,3
