Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source_x,Time_x,SessionTime_x,Distance,LapNumber_x,Status,X,Y,Z,Source_y,Time_y,SessionTime_y,LapNumber_y,Cluster
2023-09-03 13:23:22.779,9554,0,1,23,False,1,car,0 days 00:00:00.008000,0 days 01:22:21.734000,0.0,1.0,OnTrack,-1196,1372,1882,pos,0 days 00:00:00.143000,0 days 01:22:21.869000,1.0,2
2023-09-03 13:23:22.939,9514,0,1,23,False,1,car,0 days 00:00:00.168000,0 days 01:22:21.894000,0.0,1.0,OnTrack,-1196,1372,1882,pos,0 days 00:00:00.143000,0 days 01:22:21.869000,1.0,2
2023-09-03 13:23:23.259,7974,4,1,26,False,1,car,0 days 00:00:00.488000,0 days 01:22:22.214000,0.3555555555555555,1.0,OnTrack,-1195,1378,1882,pos,0 days 00:00:00.602000,0 days 01:22:22.328000,1.0,2
2023-09-03 13:23:23.539,6014,14,1,24,False,1,car,0 days 00:00:00.768000,0 days 01:22:22.494000,1.4444444444444446,1.0,OnTrack,-1195,1378,1882,pos,0 days 00:00:00.602000,0 days 01:22:22.328000,1.0,2
2023-09-03 13:23:23.819,4446,24,1,24,False,1,car,0 days 00:00:01.048000,0 days 01:22:22.774000,3.3111111111111113,1.0,OnTrack,-1194,1397,1882,pos,0 days 00:00:01.042000,0 days 01:22:22.768000,1.0,2
2023-09-03 13:23:24.019,3870,31,1,26,False,1,car,0 days 00:00:01.248000,0 days 01:22:22.974000,5.033333333333333,1.0,OnTrack,-1192,1421,1882,pos,0 days 00:00:01.242000,0 days 01:22:22.968000,1.0,2
2023-09-03 13:23:24.299,5077,38,1,36,False,1,car,0 days 00:00:01.528000,0 days 01:22:23.254000,7.988888888888889,1.0,OnTrack,-1189,1453,1882,pos,0 days 00:00:01.622000,0 days 01:22:23.348000,1.0,2
2023-09-03 13:23:24.539,6085,50,1,41,False,1,car,0 days 00:00:01.768000,0 days 01:22:23.494000,11.322222222222225,1.0,OnTrack,-1187,1479,1882,pos,0 days 00:00:01.822000,0 days 01:22:23.548000,1.0,2
2023-09-03 13:23:24.739,7014,58,1,44,False,1,car,0 days 00:00:01.968000,0 days 01:22:23.694000,14.544444444444444,1.0,OnTrack,-1182,1536,1883,pos,0 days 00:00:02.102000,0 days 01:22:23.828000,1.0,2
2023-09-03 13:23:25.019,8653,71,1,55,False,1,car,0 days 00:00:02.248000,0 days 01:22:23.974000,20.06666666666667,1.0,OnTrack,-1182,1536,1883,pos,0 days 00:00:02.102000,0 days 01:22:23.828000,1.0,2
